,Country,Year,Yield,Crop,precip_0,precip_1,precip_2,precip_3,precip_4,precip_5,precip_6,precip_7,precip_8,precip_9,precip_10,precip_11,precip_12,precip_13,precip_14,precip_15,precip_16,precip_17,precip_18,precip_19,precip_20,precip_21,precip_22,precip_23,min_temp_0,min_temp_1,min_temp_2,min_temp_3,min_temp_4,min_temp_5,min_temp_6,min_temp_7,min_temp_8,min_temp_9,min_temp_10,min_temp_11,min_temp_12,min_temp_13,min_temp_14,min_temp_15,min_temp_16,min_temp_17,min_temp_18,min_temp_19,min_temp_20,min_temp_21,min_temp_22,min_temp_23,max_temp_0,max_temp_1,max_temp_2,max_temp_3,max_temp_4,max_temp_5,max_temp_6,max_temp_7,max_temp_8,max_temp_9,max_temp_10,max_temp_11,max_temp_12,max_temp_13,max_temp_14,max_temp_15,max_temp_16,max_temp_17,max_temp_18,max_temp_19,max_temp_20,max_temp_21,max_temp_22,max_temp_23,avg_temp_0,avg_temp_1,avg_temp_2,avg_temp_3,avg_temp_4,avg_temp_5,avg_temp_6,avg_temp_7,avg_temp_8,avg_temp_9,avg_temp_10,avg_temp_11,avg_temp_12,avg_temp_13,avg_temp_14,avg_temp_15,avg_temp_16,avg_temp_17,avg_temp_18,avg_temp_19,avg_temp_20,avg_temp_21,avg_temp_22,avg_temp_23,Agricultural Land Mass,flood_0,flood_1,flood_2,flood_3,flood_4,flood_5,flood_6,flood_7,flood_8,flood_9,flood_10,flood_11,flood_12,flood_13,flood_14,flood_15,flood_16,flood_17,flood_18,flood_19,flood_20,flood_21,flood_22,flood_23,drought_0,drought_1,drought_2,drought_3,drought_4,drought_5,drought_6,drought_7,drought_8,drought_9,drought_10,drought_11,drought_12,drought_13,drought_14,drought_15,drought_16,drought_17,drought_18,drought_19,drought_20,drought_21,drought_22,drought_23,disaster_0,disaster_1,disaster_2,disaster_3,disaster_4,disaster_5,disaster_6,disaster_7,disaster_8,disaster_9,disaster_10,disaster_11,disaster_12,disaster_13,disaster_14,disaster_15,disaster_16,disaster_17,disaster_18,disaster_19,disaster_20,disaster_21,disaster_22,disaster_23,total_ppl_affected
41548,Malta,2018,20,Apples,46.33,83.41,43.09,14.16,10.17,1.08,0.00,5.68,27.24,84.95,64.11,62.19,73.36,50.10,33.46,23.52,14.37,0.54,0.00,3.18,17.27,75.34,83.32,40.74,8.09,10.81,11.69,13.72,17.55,21.65,23.92,24.69,21.77,18.05,14.67,10.11,11.29,10.04,12.14,14.49,16.54,20.55,23.85,23.69,22.59,19.39,15.79,11.67,13.95,16.99,18.97,20.80,25.00,29.42,31.80,32.87,27.95,24.52,19.97,16.31,17.27,14.81,18.29,22.27,23.99,27.90,32.18,30.15,29.55,24.27,20.75,17.97,10.97,13.89,15.29,17.22,21.22,25.52,27.82,28.77,24.85,21.25,17.27,13.21,14.27,12.41,15.21,18.37,20.21,24.22,28.00,26.87,26.07,21.79,18.27,14.77,103.80000000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
117884,Mauritania,2018,262788,Cereals (Rice Milled Eqv),0.53,0.39,0.15,0.34,0.84,4.33,19.17,39.54,27.11,4.34,1.23,0.65,0.50,0.65,0.27,0.77,0.77,5.82,14.77,37.35,23.56,8.97,0.63,0.66,12.95,15.56,19.32,21.64,24.68,26.32,26.50,26.27,25.30,23.35,18.32,13.45,12.94,14.38,18.83,20.62,23.61,26.29,26.28,25.63,24.73,22.90,18.43,14.05,28.24,31.57,35.57,37.72,40.33,41.57,41.24,39.94,38.74,38.14,33.42,27.66,28.22,29.54,34.88,36.46,39.21,41.64,40.93,39.20,38.28,36.73,32.69,29.20,20.57,23.54,27.42,29.66,32.48,33.92,33.84,33.08,31.99,30.72,25.85,20.53,20.55,21.93,26.83,28.51,31.38,33.94,33.58,32.39,31.48,29.79,25.54,21.60,396610.0000000004,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4246432.0
103109,Mauritius,2018,7333,Bananas,698.44,308.58,389.38,292.71,59.07,83.16,109.01,31.23,97.53,86.13,169.53,163.61,462.39,186.52,78.55,253.37,119.06,142.04,50.86,122.10,84.18,72.19,65.90,187.29,22.67,23.18,23.08,22.35,20.85,19.44,19.02,18.51,19.04,20.25,20.98,22.27,23.38,23.30,22.98,22.35,20.44,18.94,18.19,18.22,19.34,19.34,21.47,22.67,30.24,30.44,30.14,29.23,27.41,26.11,25.13,25.11,25.77,27.07,28.09,29.96,29.54,30.26,29.64,28.73,27.60,25.91,24.40,25.33,25.36,26.76,27.89,29.36,26.41,26.81,26.61,25.78,24.08,22.77,22.07,21.77,22.40,23.61,24.53,26.11,26.41,26.73,26.31,25.50,23.97,22.38,21.25,21.77,22.30,23.00,24.63,26.01,859.9999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30000.0
43068,Mexico,2018,659692,Apples,24.21,16.40,10.42,26.48,38.85,122.55,73.26,124.34,160.55,110.41,45.35,24.91,20.12,10.54,9.76,13.17,36.49,93.83,92.45,113.81,142.18,117.78,42.98,22.06,9.06,10.35,12.13,14.17,16.09,18.84,19.08,19.11,17.84,15.03,11.69,8.70,7.43,10.71,11.82,13.62,16.78,19.30,19.58,19.05,18.04,15.25,9.91,8.56,25.11,27.84,29.54,31.40,33.15,34.05,32.58,32.24,31.02,29.65,28.15,23.80,23.64,26.64,29.31,31.07,33.46,33.82,33.11,32.64,30.77,27.80,25.75,23.58,17.06,19.07,20.81,22.76,24.59,26.42,25.81,25.65,24.40,22.32,19.90,16.23,15.51,18.65,20.54,22.32,25.09,26.53,26.32,25.82,24.38,21.50,17.81,16.05,1068910.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1460712.0
118132,Mongolia,2018,2355,Barley,2.37,1.70,4.11,15.08,11.21,29.24,86.18,69.84,30.54,8.60,2.77,1.70,0.55,2.71,2.57,10.45,20.51,39.24,62.92,45.87,15.71,10.27,5.75,3.45,-25.60,-21.20,-13.06,-1.66,4.74,11.05,13.85,10.17,3.73,-5.62,-15.92,-21.18,-28.46,-23.30,-9.69,-2.16,4.35,11.09,12.28,11.28,2.54,-4.28,-15.42,-25.70,-12.97,-7.03,1.35,13.06,20.75,26.17,27.89,23.03,18.10,8.02,-3.04,-9.19,-16.46,-9.49,5.60,12.40,20.51,25.28,24.48,23.97,16.01,9.81,-2.49,-13.75,-19.26,-14.09,-5.85,5.69,12.73,18.58,20.84,16.57,10.89,1.20,-9.46,-15.16,-22.44,-16.37,-2.04,5.11,12.40,18.16,18.36,17.60,9.26,2.76,-8.94,-19.71,1134329.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,165301.0
44749,Morocco,2018,696950,Apples,57.26,42.40,58.67,60.67,34.38,1.40,1.48,11.33,24.16,67.87,46.60,5.49,16.56,13.95,27.62,31.40,23.14,5.38,3.71,4.79,16.34,22.74,36.17,33.66,3.14,6.50,8.21,12.16,15.60,18.55,20.23,20.88,17.04,14.65,8.99,4.36,4.06,3.58,8.11,9.85,11.91,15.87,18.74,20.06,17.75,12.63,8.34,5.81,15.56,17.71,20.75,24.27,28.18,32.00,34.79,35.16,30.44,27.12,21.14,16.00,15.94,15.86,19.41,21.45,24.52,29.27,33.21,34.35,30.34,24.77,19.31,17.73,9.33,12.08,14.45,18.19,21.87,25.25,27.48,27.99,23.72,20.86,15.04,10.16,9.98,9.70,13.74,15.63,18.19,22.55,25.95,27.18,24.02,18.67,13.80,11.75,300689.9999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104105,Mozambique,2018,578437,Bananas,213.19,199.76,150.52,102.52,32.69,11.88,38.61,3.74,8.65,30.37,60.20,189.21,248.76,182.86,231.75,120.75,27.70,18.83,3.33,6.76,8.53,27.49,82.08,189.72,22.15,22.18,20.87,19.78,17.71,15.49,15.06,15.19,17.74,19.93,20.40,21.72,21.21,22.33,21.82,20.24,18.03,15.31,14.87,15.94,18.33,18.62,20.55,21.95,31.00,31.03,30.28,29.44,28.33,27.39,26.92,27.90,30.26,31.87,31.85,30.73,31.60,30.84,30.48,29.57,28.98,27.17,25.64,29.16,31.41,31.16,31.63,31.58,26.55,26.58,25.55,24.58,22.99,21.42,20.97,21.52,23.98,25.88,26.10,26.20,26.38,26.56,26.12,24.88,23.48,21.22,20.23,22.52,24.85,24.86,26.07,26.74,414138.31999999983,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3292317.0
120571,Namibia,2018,152898,Cereals (Rice Milled Eqv),64.50,65.57,58.02,22.60,2.86,1.43,0.58,0.68,2.02,7.45,24.68,28.94,64.21,65.19,55.11,21.36,2.80,1.50,0.54,0.58,1.88,7.63,24.02,29.05,17.91,18.09,16.81,14.42,9.99,7.19,6.70,7.80,11.59,13.57,15.72,17.22,18.11,17.77,16.66,14.32,10.04,7.01,7.01,7.08,10.38,14.75,15.97,17.20,30.95,30.35,29.51,28.15,25.64,23.34,23.66,25.18,29.01,29.43,30.53,31.69,31.38,30.16,29.24,27.85,25.53,23.02,23.23,24.16,27.32,30.49,30.85,31.59,24.41,24.20,23.13,21.26,17.79,15.24,15.16,16.46,20.27,21.48,23.10,24.43,24.72,23.94,22.93,21.06,17.76,14.99,15.09,15.60,18.82,22.59,23.39,24.37,388100.0000000001,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,558502.0
45188,Nepal,2018,30510,Barley,14.43,9.50,33.40,64.86,129.87,221.54,328.57,314.78,181.88,41.47,20.96,12.80,29.17,49.74,33.38,83.45,73.79,162.69,432.50,229.96,99.04,55.86,17.61,28.69,-1.72,-0.12,3.12,8.30,11.24,13.46,15.12,15.32,13.63,8.93,2.87,0.36,-2.12,0.51,3.95,7.61,10.83,14.28,15.29,15.20,13.13,8.00,2.74,-1.70,11.64,14.44,17.68,22.12,23.60,24.62,23.34,23.57,22.92,21.20,17.17,14.41,12.60,14.53,18.61,21.44,23.58,24.86,23.44,23.21,22.49,19.37,16.62,12.42,4.95,7.15,10.39,15.19,17.40,19.02,19.21,19.42,18.26,15.04,10.01,7.37,5.23,7.51,11.27,14.50,17.19,19.54,19.33,19.19,17.79,13.67,9.67,5.35,41210.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1715253.0
45942,Netherlands,2018,269000,Apples,91.68,20.61,59.06,64.09,46.05,39.60,28.81,63.58,46.24,38.93,28.91,98.40,65.43,42.63,94.02,26.78,40.47,87.29,48.18,55.01,85.43,104.54,81.87,66.95,-1.40,1.95,4.52,3.39,9.45,12.54,13.51,12.76,9.61,9.30,4.29,2.89,3.02,-2.48,0.76,6.70,10.09,12.17,14.83,13.54,9.60,7.56,3.97,4.20,4.20,7.95,13.06,13.08,19.97,22.74,22.56,22.50,17.97,16.39,9.87,7.17,7.80,3.50,8.18,17.07,21.92,22.12,26.57,24.70,20.67,16.83,9.91,8.51,1.40,4.93,8.76,8.21,14.68,17.62,18.02,17.59,13.76,12.83,7.06,5.00,5.39,0.51,4.45,11.86,15.98,17.13,20.67,19.10,15.12,12.17,6.92,6.32,18219.999999999993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
104663,New Caledonia,2018,1541,Bananas,171.19,78.19,342.35,145.12,111.51,56.57,75.52,134.19,34.64,27.31,73.18,80.32,88.10,313.97,70.58,188.35,47.06,65.42,35.87,51.19,40.62,7.21,6.29,56.87,22.41,22.26,22.25,20.85,19.52,17.95,16.18,16.81,16.89,19.24,20.51,21.66,22.41,22.09,22.51,20.54,18.86,16.24,16.26,16.18,16.54,19.11,20.45,20.95,28.15,28.21,28.29,26.78,25.20,23.59,22.02,23.24,23.95,25.53,26.58,27.41,28.35,27.74,27.38,26.27,24.06,22.80,22.89,22.12,23.00,25.31,26.51,27.46,25.25,25.21,25.24,23.78,22.34,20.74,19.07,20.01,20.41,22.37,23.52,24.51,25.35,24.89,24.92,23.37,21.43,19.48,19.55,19.11,19.76,22.17,23.46,24.18,1840.3000000000045,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
46738,New Zealand,2018,453911,Apples,182.17,121.71,155.20,181.24,179.83,120.96,182.45,157.53,99.54,127.10,140.52,107.39,99.08,94.16,193.80,183.08,201.35,132.69,239.79,195.75,164.01,182.66,126.55,179.88,8.81,9.76,9.28,7.40,3.57,1.67,0.92,3.01,3.91,5.76,7.63,9.84,11.79,11.17,9.77,6.63,4.29,1.78,1.58,2.23,3.24,4.91,6.89,9.82,19.09,20.59,19.35,16.18,12.45,10.06,9.15,11.45,12.74,15.33,17.20,20.60,22.52,21.73,19.73,15.05,12.74,9.78,9.65,10.67,12.28,14.55,17.00,20.02,13.92,15.15,14.29,11.77,7.99,5.85,5.02,7.21,8.30,10.52,12.39,15.19,17.13,16.42,14.73,10.82,8.49,5.76,5.60,6.43,7.74,9.71,11.92,14.90,104669.99999999997,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2483.0
105592,Nicaragua,2018,108832,Bananas,184.79,73.94,40.80,42.30,227.10,366.63,280.72,273.65,294.90,289.21,136.63,97.92,75.48,46.62,63.56,40.28,235.61,301.30,288.32,187.81,277.33,275.08,182.12,152.48,19.46,19.79,19.84,21.56,22.05,21.54,21.80,21.27,21.19,20.67,20.57,20.57,18.54,19.18,19.75,20.49,21.17,21.34,21.49,20.67,21.19,20.80,20.47,19.88,28.93,30.19,30.78,32.25,31.72,30.18,30.19,30.13,29.98,29.41,29.09,29.50,28.00,29.57,30.60,31.18,30.84,29.98,29.87,29.53,29.98,29.54,28.99,28.82,24.18,24.96,25.28,26.88,26.86,25.83,25.97,25.67,25.55,25.01,24.80,25.01,23.25,24.35,25.14,25.81,25.98,25.63,25.66,25.08,25.55,25.14,24.70,24.32,50650.00000000001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,326726.0
120942,Niger,2018,372408,Cassava,0.01,0.49,0.27,0.64,6.82,19.89,66.01,65.73,42.60,4.45,0.00,0.00,0.01,0.49,0.43,1.53,6.08,17.34,49.55,88.32,22.92,6.34,0.01,0.00,11.06,14.02,18.30,23.42,25.76,26.26,24.91,24.98,23.86,20.82,15.68,12.84,10.56,15.38,19.18,23.15,25.13,26.01,24.89,24.16,24.02,22.69,16.54,11.52,27.56,30.44,35.89,38.93,41.67,39.53,38.16,37.12,38.71,36.51,32.73,28.49,27.26,33.39,36.67,39.92,40.70,41.13,38.42,36.60,37.76,35.84,32.88,27.47,19.28,22.21,27.07,31.15,33.69,32.87,31.51,31.03,31.26,28.64,24.18,20.64,18.88,24.36,27.90,31.51,32.89,33.55,31.63,30.36,30.87,29.24,24.68,19.47,465999.9999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
123437,Nigeria,2018,97863,"Cashew nuts, with shell",2.99,11.84,25.39,53.27,122.83,183.55,211.66,223.30,230.37,126.78,14.34,3.11,4.23,9.69,28.74,52.28,115.26,184.61,212.99,248.68,220.48,173.05,14.65,4.47,18.15,20.73,22.56,25.09,24.64,23.06,22.12,21.96,21.83,21.41,19.34,18.15,17.31,21.43,23.21,24.88,23.74,22.93,22.08,21.90,21.77,22.18,19.67,17.91,32.72,34.29,37.54,36.69,34.66,32.13,30.36,29.61,31.28,33.16,33.95,32.56,32.09,36.29,37.39,36.64,34.91,32.80,30.42,29.71,30.88,31.67,33.71,31.65,25.41,27.48,30.02,30.86,29.63,27.57,26.22,25.76,26.53,27.26,26.62,25.33,24.68,28.83,30.28,30.74,29.30,27.83,26.22,25.78,26.30,26.90,26.66,24.76,691234.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1949024.0
47229,Norway,2018,14940,Apples,102.41,46.52,55.99,54.62,39.54,80.00,37.23,127.29,173.71,134.51,84.79,103.55,96.54,106.37,121.08,24.89,82.42,106.98,64.64,123.79,140.88,115.10,81.70,149.75,-8.75,-9.07,-7.01,-4.42,1.01,5.67,7.95,7.14,5.77,0.69,-5.43,-8.14,-10.24,-12.02,-11.52,-3.19,3.27,5.52,10.44,7.71,4.61,-0.69,-2.30,-6.64,-2.36,-3.32,0.65,3.38,9.07,14.01,16.36,14.68,11.51,5.53,-0.01,-2.39,-4.02,-5.74,-2.95,5.04,13.66,14.51,20.04,15.74,11.80,5.43,1.99,-1.84,-5.53,-6.17,-3.17,-0.52,5.02,9.82,12.12,10.89,8.61,3.09,-2.71,-5.25,-7.11,-8.86,-7.21,0.92,8.45,9.99,15.21,11.70,8.18,2.35,-0.16,-4.22,9862.969999999998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
105970,Oman,2018,18265,Bananas,2.39,6.80,3.06,3.36,8.12,3.02,5.79,8.44,1.62,7.53,9.77,9.65,1.07,6.31,4.18,13.86,8.72,4.96,6.31,6.48,3.51,2.81,14.67,7.24,16.87,15.98,19.59,23.19,25.69,26.41,25.09,24.52,23.96,22.44,20.76,16.46,15.48,17.66,19.96,22.86,25.19,25.94,24.81,23.69,23.11,22.06,20.12,18.08,26.24,25.28,29.57,33.53,36.09,35.93,33.56,32.69,33.11,33.05,31.03,25.80,24.85,26.96,29.94,33.20,35.60,35.46,33.28,31.86,32.26,32.67,30.38,27.42,21.53,20.60,24.56,28.33,30.87,31.14,29.30,28.58,28.51,27.72,25.86,21.11,20.14,22.28,24.93,28.00,30.37,30.67,29.02,27.75,27.66,27.34,25.22,22.73,14588.899999999987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,209.0
48417,Pakistan,2018,545875,Apples,2.58,17.45,20.26,20.47,11.71,25.55,37.71,28.03,12.74,2.94,7.13,4.19,21.48,43.96,51.66,32.52,20.57,19.49,53.67,59.06,20.00,13.80,19.01,11.32,2.52,5.97,11.12,17.27,21.17,23.14,23.55,22.77,19.77,15.54,8.03,3.71,3.50,6.80,12.73,17.36,20.46,23.62,23.86,23.32,19.73,14.31,8.84,3.79,16.53,19.52,24.59,31.86,35.87,36.91,35.17,34.17,33.18,31.43,24.01,18.87,18.11,20.58,26.95,31.73,34.93,37.23,35.55,34.60,32.95,29.58,24.59,19.08,9.51,12.73,17.84,24.54,28.50,30.00,29.33,28.44,26.45,23.46,16.00,11.27,10.79,13.67,19.82,24.52,27.67,30.40,29.68,28.93,26.31,21.93,16.69,11.42,362999.9999999999,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63268.0
